ShapeId,Type,W,A,d,Ht,h,OD,bf,B,b,ID,tw,tf,t,tnom,tdes,kdes,x,y,eo,xp,yp,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tanAlpha,Qs,Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PB
W27X161,W,161,47.6,27.6,0,0,0,14.0,0,0,0,0.660,1.08,0,0,0,1.87,0,0,0,0,0,6310,515,458,11.5,497,109,70.9,3.23,0,0,0,15.1,87300,0,92.8,351,0,0,95.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,26.5,95.0,109
W27X146,W,146,43.2,27.4,0,0,0,14.0,0,0,0,0.605,0.975,0,0,0,1.76,0,0,0,0,0,5660,464,414,11.5,443,97.7,63.5,3.2,0,0,0,11.3,77200,0,92.5,316,0,0,86.3,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,26.4,94.0,108
W27X129,W,129,37.8,27.6,0,0,0,10.0,0,0,0,0.610,1.10,0,0,0,1.70,0,0,0,0,0,4760,395,345,11.2,184,57.6,36.8,2.21,0,0,0,11.1,32500,0,66.3,182,0,0,68.4,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,26.5,83.0,93.0
W27X114,W,114,33.6,27.3,0,0,0,10.1,0,0,0,0.570,0.930,0,0,0,1.53,0,0,0,0,0,4080,343,299,11,159,49.3,31.5,2.18,0,0,0,7.33,27600,0,66.6,156,0,0,58.4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,26.4,82.7,92.8
W27X102,W,102,30.0,27.1,0,0,0,10.0,0,0,0,0.515,0.830,0,0,0,1.43,0,0,0,0,0,3620,305,267,11,139,43.4,27.8,2.15,0,0,0,5.28,24000,0,65.7,136,0,0,51.7,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,26.3,82.1,92.1
W27X94,W,94.0,27.6,26.9,0,0,0,10.0,0,0,0,0.490,0.745,0,0,0,1.34,0,0,0,0,0,3270,278,243,10.9,124,38.8,24.8,2.12,0,0,0,4.03,21300,0,65.4,122,0,0,46.3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,26.2,81.8,91.8
W27X84,W,84.0,24.7,26.7,0,0,0,10.0,0,0,0,0.460,0.640,0,0,0,1.24,0,0,0,0,0,2850,244,213,10.7,106,33.2,21.2,2.07,0,0,0,2.81,17900,0,65.2,104,0,0,39.8,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,26.1,81.5,91.5
W24X370,W,370,109,28.0,0,0,0,13.7,0,0,0,1.52,2.72,0,0,0,3.22,0,0,0,0,0,13400,1130,957,11.1,1160,267,170,3.27,0,0,0,201,186000,0,86.6,807,0,0,209,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,25.3,93.3,107
W24X335,W,335,98.3,27.5,0,0,0,13.5,0,0,0,1.38,2.48,0,0,0,2.98,0,0,0,0,0,11900,1020,864,11,1030,238,152,3.23,0,0,0,152,161000,0,84.4,707,0,0,188,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,25.0,91.5,105
W24X306,W,306,89.7,27.1,0,0,0,13.4,0,0,0,1.26,2.28,0,0,0,2.78,0,0,0,0,0,10700,922,789,10.9,919,214,137,3.2,0,0,0,117,142000,0,83.1,635,0,0,172,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,24.8,90.6,104
W24X279,W,279,81.9,26.7,0,0,0,13.3,0,0,0,1.16,2.09,0,0,0,2.59,0,0,0,0,0,9600,835,718,10.8,823,193,124,3.17,0,0,0,90.5,125000,0,81.8,569,0,0,156,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,24.6,89.7,103
W24X250,W,250,73.5,26.3,0,0,0,13.2,0,0,0,1.04,1.89,0,0,0,2.39,0,0,0,0,0,8490,744,644,10.7,724,171,110,3.14,0,0,0,66.6,108000,0,80.6,502,0,0,140,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,24.4,88.8,102
W24X229,W,229,67.2,26.0,0,0,0,13.1,0,0,0,0.960,1.73,0,0,0,2.23,0,0,0,0,0,7650,675,588,10.7,651,154,99.4,3.11,0,0,0,51.3,96100,0,79.5,450,0,0,127,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,24.3,88.9,102
W24X207,W,207,60.7,25.7,0,0,0,13.0,0,0,0,0.870,1.57,0,0,0,2.07,0,0,0,0,0,6820,606,531,10.6,578,137,88.8,3.08,0,0,0,38.3,84100,0,78.4,400,0,0,115,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,24.1,88.0,101
W24X192,W,192,56.5,25.5,0,0,0,13.0,0,0,0,0.810,1.46,0,0,0,1.96,0,0,0,0,0,6260,559,491,10.5,530,126,81.8,3.07,0,0,0,30.8,76300,0,78.1,371,0,0,107,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,24.0,88.0,101
W24X176,W,176,51.7,25.2,0,0,0,12.9,0,0,0,0.750,1.34,0,0,0,1.84,0,0,0,0,0,5680,511,450,10.5,479,115,74.3,3.04,0,0,0,23.9,68400,0,76.9,333,0,0,97.1,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,23.9,86.7,99.6
W24X162,W,162,47.8,25.0,0,0,0,13.0,0,0,0,0.705,1.22,0,0,0,1.72,0,0,0,0,0,5170,468,414,10.4,443,105,68.4,3.05,0,0,0,18.5,62600,0,77.3,306,0,0,89.2,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,23.8,86.7,99.7
W24X146,W,146,43.0,24.7,0,0,0,12.9,0,0,0,0.650,1.09,0,0,0,1.59,0,0,0,0,0,4580,418,371,10.3,391,93.2,60.5,3.01,0,0,0,13.4,54600,0,76.1,268,0,0,78.8,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,23.6,85.9,98.8
W24X131,W,131,38.6,24.5,0,0,0,12.9,0,0,0,0.605,0.960,0,0,0,1.46,0,0,0,0,0,4020,370,329,10.2,340,81.5,53,2.97,0,0,0,9.50,47100,0,75.9,235,0,0,69.5,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,23.5,85.6,98.5
W24X117,W,117,34.4,24.3,0,0,0,12.8,0,0,0,0.550,0.850,0,0,0,1.35,0,0,0,0,0,3540,327,291,10.1,297,71.4,46.5,2.94,0,0,0,6.72,40800,0,75.0,204,0,0,61.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,23.5,85.0,97.8
W24X104,W,104,30.7,24.1,0,0,0,12.8,0,0,0,0.500,0.750,0,0,0,1.25,0,0,0,0,0,3100,289,258,10.1,259,62.4,40.7,2.91,0,0,0,4.72,35200,0,74.7,179,0,0,53.9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,23.4,84.7,97.5
W24X103,W,103,30.3,24.5,0,0,0,9.00,0,0,0,0.550,0.980,0,0,0,1.48,0,0,0,0,0,3000,280,245,10,119,41.5,26.5,1.99,0,0,0,7.07,16600,0,52.9,117,0,0,48.7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40,23.5,74.0,83.0
W24X94,W,94.0,27.7,24.3,0,0,0,9.07,0,0,0,0.515,0.875,0,0,0,1.38,0,0,0,0,0,2700,254,222,9.87,109,37.5,24,1.98,0,0,0,5.26,15000,0,53.1,105,0,0,43.8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40,23.4,73.9,83.0
W24X84,W,84.0,24.7,24.1,0,0,0,9.02,0,0,0,0.470,0.770,0,0,0,1.27,0,0,0,0,0,2370,224,196,9.79,94.4,32.6,20.9,1.95,0,0,0,3.70,12800,0,52.6,91.3,0,0,38.4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,23.3,73.5,82.5
W24X76,W,76.0,22.4,23.9,0,0,0,8.99,0,0,0,0.440,0.680,0,0,0,1.18,0,0,0,0,0,2100,200,176,9.69,82.5,28.6,18.4,1.92,0,0,0,2.68,11100,0,52.2,79.8,0,0,33.8,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,23.2,73.0,82.0
W24X68,W,68.0,20.1,23.7,0,0,0,8.97,0,0,0,0.415,0.585,0,0,0,1.09,0,0,0,0,0,1830,177,154,9.55,70.4,24.5,15.7,1.87,0,0,0,1.87,9430,0,51.8,68.0,0,0,28.9,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30,23.1,72.6,81.6
W24X62,W,62.0,18.2,23.7,0,0,0,7.04,0,0,0,0.430,0.590,0,0,0,1.09,0,0,0,0,0,1550,153,131,9.23,34.5,15.7,9.8,1.38,0,0,0,1.71,4620,0,40.7,42.2,0,0,22.5,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,23.1,66.8,73.8
W24X55,W,55.0,16.2,23.6,0,0,0,7.01,0,0,0,0.395,0.505,0,0,0,1.01,0,0,0,0,0,1350,134,114,9.11,29.1,13.3,8.3,1.34,0,0,0,1.18,3870,0,40.5,35.8,0,0,19.3,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,23.1,66.6,73.6
W21X201,W,201,59.3,23.0,0,0,0,12.6,0,0,0,0.910,1.63,0,0,0,2.13,0,0,0,0,0,5310,530,461,9.47,542,133,86.1,3.02,0,0,0,40.9,62000,0,67.3,346,0,0,102,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,21.4,81.1,93.7
W21X182,W,182,53.6,22.7,0,0,0,12.5,0,0,0,0.830,1.48,0,0,0,1.98,0,0,0,0,0,4730,476,417,9.4,483,119,77.2,3,0,0,0,30.7,54400,0,66.3,307,0,0,91.6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,21.2,80.4,92.9
W21X166,W,166,48.8,22.5,0,0,0,12.4,0,0,0,0.750,1.36,0,0,0,1.86,0,0,0,0,0,4280,432,380,9.36,435,108,70,2.99,0,0,0,23.6,48500,0,65.5,276,0,0,83.7,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,21.1,79.8,92.2
W21X147,W,147,43.2,22.1,0,0,0,12.5,0,0,0,0.720,1.15,0,0,0,1.65,0,0,0,0,0,3630,373,329,9.17,376,92.6,60.1,2.95,0,0,0,15.4,41100,0,65.5,235,0,0,71.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,21.0,79.4,91.9
W21X132,W,132,38.8,21.8,0,0,0,12.4,0,0,0,0.650,1.04,0,0,0,1.54,0,0,0,0,0,3220,333,295,9.12,333,82.3,53.5,2.93,0,0,0,11.3,36000,0,64.4,206,0,0,62.8,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,20.8,78.6,91.0
W21X122,W,122,35.9,21.7,0,0,0,12.4,0,0,0,0.600,0.960,0,0,0,1.46,0,0,0,0,0,2960,307,273,9.09,305,75.6,49.2,2.92,0,0,0,8.98,32700,0,64.3,191,0,0,58.7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40,20.7,78.5,90.9
W21X111,W,111,32.6,21.5,0,0,0,12.3,0,0,0,0.550,0.875,0,0,0,1.38,0,0,0,0,0,2670,279,249,9.05,274,68.2,44.5,2.9,0,0,0,6.83,29200,0,63.4,171,0,0,53.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,20.6,77.9,90.2
W21X101,W,101,29.8,21.4,0,0,0,12.3,0,0,0,0.500,0.800,0,0,0,1.30,0,0,0,0,0,2420,253,227,9.02,248,61.7,40.3,2.89,0,0,0,5.21,26200,0,63.3,156,0,0,48.6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,20.6,77.8,90.1
W21X93,W,93.0,27.3,21.6,0,0,0,8.42,0,0,0,0.580,0.930,0,0,0,1.43,0,0,0,0,0,2070,221,192,8.7,92.9,34.7,22.1,1.84,0,0,0,6.03,9940,0,43.5,85.2,0,0,37.7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,20.7,66.5,74.9
W21X83,W,83.0,24.4,21.4,0,0,0,8.36,0,0,0,0.515,0.835,0,0,0,1.34,0,0,0,0,0,1830,196,171,8.67,81.4,30.5,19.5,1.83,0,0,0,4.34,8630,0,43.0,75.0,0,0,33.7,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,20.6,66.0,74.4
W21X73,W,73.0,21.5,21.2,0,0,0,8.30,0,0,0,0.455,0.740,0,0,0,1.24,0,0,0,0,0,1600,172,151,8.64,70.6,26.6,17,1.81,0,0,0,3.02,7410,0,42.5,65.2,0,0,29.7,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,20.5,65.5,73.8
W21X68,W,68.0,20.0,21.1,0,0,0,8.27,0,0,0,0.430,0.685,0,0,0,1.19,0,0,0,0,0,1480,160,140,8.6,64.7,24.4,15.7,1.8,0,0,0,2.45,6760,0,42.2,59.8,0,0,27.4,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,20.4,65.3,73.6
W21X62,W,62.0,18.3,21.0,0,0,0,8.24,0,0,0,0.400,0.615,0,0,0,1.12,0,0,0,0,0,1330,144,127,8.54,57.5,21.7,14,1.77,0,0,0,1.83,5960,0,42.0,53.2,0,0,24.6,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,20.4,65.1,73.3
W21X55,W,55.0,16.2,20.8,0,0,0,8.22,0,0,0,0.375,0.522,0,0,0,1.02,0,0,0,0,0,1140,126,110,8.4,48.4,18.4,11.8,1.73,0,0,0,1.24,4980,0,41.7,44.7,0,0,20.8,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,20.3,64.7,72.9
W21X48,W,48.0,14.1,20.6,0,0,0,8.14,0,0,0,0.350,0.430,0,0,0,0.930,0,0,0,0,0,959,107,93,8.24,38.7,14.9,9.52,1.66,0,0,0,0.803,3950,0,41.0,35.9,0,0,16.9,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,20.2,64.1,72.2
W21X57,W,57.0,16.7,21.1,0,0,0,6.56,0,0,0,0.405,0.650,0,0,0,1.15,0,0,0,0,0,1170,129,111,8.36,30.6,14.8,9.35,1.35,0,0,0,1.77,3190,0,33.5,35.8,0,0,20.5,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,20.5,60.2,66.8
W21X50,W,50.0,14.7,20.8,0,0,0,6.53,0,0,0,0.380,0.535,0,0,0,1.04,0,0,0,0,0,984,110,94.5,8.18,24.9,12.2,7.64,1.3,0,0,0,1.14,2570,0,33.1,28.9,0,0,16.7,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,20.3,59.6,66.1
W21X44,W,44.0,13.0,20.7,0,0,0,6.50,0,0,0,0.350,0.450,0,0,0,0.950,0,0,0,0,0,843,95.4,81.6,8.06,20.7,10.2,6.37,1.26,0,0,0,0.770,2110,0,32.9,24.1,0,0,14.0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60,20.3,59.3,65.8
W18X311,W,311,91.6,22.3,0,0,0,12.0,0,0,0,1.52,2.74,0,0,0,3.24,0,0,0,0,0,6970,754,624,8.72,795,207,132,2.95,0,0,0,176,76200,0,58.7,482,0,0,140,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,19.6,76.7,88.7
W18X283,W,283,83.3,21.9,0,0,0,11.9,0,0,0,1.40,2.50,0,0,0,3.00,0,0,0,0,0,6170,676,565,8.61,704,185,118,2.91,0,0,0,134,65900,0,57.7,429,0,0,127,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,19.4,75.8,87.7
W18X258,W,258,76.0,21.5,0,0,0,11.8,0,0,0,1.28,2.30,0,0,0,2.70,0,0,0,0,0,5510,611,514,8.53,628,166,107,2.88,0,0,0,103,57600,0,56.6,384,0,0,116,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,19.2,75.1,86.9
W18X234,W,234,68.6,21.1,0,0,0,11.7,0,0,0,1.16,2.11,0,0,0,2.51,0,0,0,0,0,4900,549,466,8.44,558,149,95.8,2.85,0,0,0,78.7,50100,0,55.5,343,0,0,106,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,19.0,74.3,86.0
W18X211,W,211,62.3,20.7,0,0,0,11.6,0,0,0,1.06,1.91,0,0,0,2.31,0,0,0,0,0,4330,490,419,8.35,493,132,85.3,2.82,0,0,0,58.6,43400,0,54.5,302,0,0,94.6,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,18.8,73.4,85.0
W18X192,W,192,56.2,20.4,0,0,0,11.5,0,0,0,0.960,1.75,0,0,0,2.15,0,0,0,0,0,3870,442,380,8.28,440,119,76.8,2.79,0,0,0,44.7,38000,0,53.6,270,0,0,86.0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,18.7,72.7,84.2
W18X175,W,175,51.4,20.0,0,0,0,11.4,0,0,0,0.890,1.59,0,0,0,1.99,0,0,0,0,0,3450,398,344,8.2,391,106,68.8,2.76,0,0,0,33.8,33300,0,52.5,238,0,0,76.9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,18.4,71.7,83.1
W18X158,W,158,46.3,19.7,0,0,0,11.3,0,0,0,0.810,1.44,0,0,0,1.84,0,0,0,0,0,3060,356,310,8.12,347,94.8,61.4,2.74,0,0,0,25.2,29000,0,51.6,210,0,0,69.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20,18.3,71.0,82.3
W18X143,W,143,42.0,19.5,0,0,0,11.2,0,0,0,0.730,1.32,0,0,0,1.72,0,0,0,0,0,2750,322,282,8.09,311,85.4,55.5,2.72,0,0,0,19.2,25700,0,50.9,188,0,0,62.8,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,18.2,70.4,81.6
W18X130,W,130,38.3,19.3,0,0,0,11.2,0,0,0,0.670,1.20,0,0,0,1.60,0,0,0,0,0,2460,290,256,8.03,278,76.7,49.9,2.7,0,0,0,14.5,22700,0,50.7,170,0,0,57.2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,18.1,70.2,81.4
W18X119,W,119,35.1,19.0,0,0,0,11.3,0,0,0,0.655,1.06,0,0,0,1.46,0,0,0,0,0,2190,262,231,7.9,253,69.1,44.9,2.69,0,0,0,10.6,20300,0,50.7,152,0,0,50.6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,17.9,69.9,81.2
W18X106,W,106,31.1,18.7,0,0,0,11.2,0,0,0,0.590,0.940,0,0,0,1.34,0,0,0,0,0,1910,230,204,7.84,220,60.5,39.4,2.66,0,0,0,7.48,17400,0,49.7,131,0,0,44.3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10,17.8,69.1,80.3
W18X97,W,97.0,28.5,18.6,0,0,0,11.1,0,0,0,0.535,0.870,0,0,0,1.27,0,0,0,0,0,1750,211,188,7.82,201,55.3,36.1,2.65,0,0,0,5.86,15800,0,49.2,119,0,0,40.7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,17.7,68.7,79.8
W18X86,W,86.0,25.3,18.4,0,0,0,11.1,0,0,0,0.480,0.770,0,0,0,1.17,0,0,0,0,0,1530,186,166,7.77,175,48.4,31.6,2.63,0,0,0,4.10,13600,0,48.9,105,0,0,36.0,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,17.6,68.4,79.5
W18X76,W,76.0,22.3,18.2,0,0,0,11.0,0,0,0,0.425,0.680,0,0,0,1.08,0,0,0,0,0,1330,163,146,7.73,152,42.2,27.6,2.61,0,0,0,2.83,11700,0,48.2,90.1,0,0,31.5,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,17.5,67.9,78.9
W18X71,W,71.0,20.9,18.5,0,0,0,7.64,0,0,0,0.495,0.810,0,0,0,1.21,0,0,0,0,0,1170,146,127,7.5,60.3,24.7,15.8,1.7,0,0,0,3.49,4700,0,33.8,52.3,0,0,25.6,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,17.7,58.3,65.9
W18X65,W,65.0,19.1,18.4,0,0,0,7.59,0,0,0,0.450,0.750,0,0,0,1.15,0,0,0,0,0,1070,133,117,7.49,54.8,22.5,14.4,1.69,0,0,0,2.73,4240,0,33.5,47.7,0,0,23.6,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,17.7,58.0,65.6
W18X60,W,60.0,17.6,18.2,0,0,0,7.56,0,0,0,0.415,0.695,0,0,0,1.10,0,0,0,0,0,984,123,108,7.47,50.1,20.6,13.3,1.68,0,0,0,2.17,3850,0,33.1,43.5,0,0,21.7,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,17.5,57.5,65.1
W18X55,W,55.0,16.2,18.1,0,0,0,7.53,0,0,0,0.390,0.630,0,0,0,1.03,0,0,0,0,0,890,112,98.3,7.41,44.9,18.5,11.9,1.67,0,0,0,1.66,3430,0,32.9,39.0,0,0,19.6,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,17.5,57.3,64.8
W18X50,W,50.0,14.7,18.0,0,0,0,7.50,0,0,0,0.355,0.570,0,0,0,0.972,0,0,0,0,0,800,101,88.9,7.38,40.1,16.6,10.7,1.65,0,0,0,1.24,3040,0,32.7,34.9,0,0,17.7,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,17.4,57.1,64.6
W18X46,W,46.0,13.5,18.1,0,0,0,6.06,0,0,0,0.360,0.605,0,0,0,1.01,0,0,0,0,0,712,90.7,78.8,7.25,22.5,11.7,7.43,1.29,0,0,0,1.22,1720,0,26.5,24.3,0,0,15.1,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,17.5,52.9,59.0
W18X40,W,40.0,11.8,17.9,0,0,0,6.02,0,0,0,0.315,0.525,0,0,0,0.927,0,0,0,0,0,612,78.4,68.4,7.21,19.1,10,6.35,1.27,0,0,0,0.810,1440,0,26.1,20.7,0,0,13.0,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,17.4,52.6,58.6
W18X35,W,35.0,10.3,17.7,0,0,0,6.00,0,0,0,0.300,0.425,0,0,0,0.827,0,0,0,0,0,510,66.5,57.6,7.04,15.3,8.06,5.12,1.22,0,0,0,0.506,1140,0,25.9,16.5,0,0,10.5,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,17.3,52.1,58.1
W16X100,W,100,29.4,17.0,0,0,0,10.4,0,0,0,0.585,0.985,0,0,0,1.39,0,0,0,0,0,1490,198,175,7.1,186,54.9,35.7,2.51,0,0,0,7.73,11900,0,41.6,107,0,0,38.7,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,16.0,63.3,73.7
W16X89,W,89.0,26.2,16.8,0,0,0,10.4,0,0,0,0.525,0.875,0,0,0,1.28,0,0,0,0,0,1300,175,155,7.05,163,48.1,31.4,2.49,0,0,0,5.45,10200,0,41.4,94.2,0,0,34.4,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,15.9,63.1,73.5
W16X77,W,77.0,22.6,16.5,0,0,0,10.3,0,0,0,0.455,0.760,0,0,0,1.16,0,0,0,0,0,1110,150,134,7,138,41.1,26.9,2.47,0,0,0,3.57,8590,0,40.5,79.3,0,0,29.4,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,15.7,62.3,72.6
W16X67,W,67.0,19.6,16.3,0,0,0,10.2,0,0,0,0.395,0.665,0,0,0,1.07,0,0,0,0,0,954,130,117,6.96,119,35.5,23.2,2.46,0,0,0,2.39,7300,0,39.9,67.6,0,0,25.5,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,15.6,61.7,71.9
W16X57,W,57.0,16.8,16.4,0,0,0,7.12,0,0,0,0.430,0.715,0,0,0,1.12,0,0,0,0,0,758,105,92.2,6.72,43.1,18.9,12.1,1.6,0,0,0,2.22,2660,0,27.9,35.5,0,0,18.8,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,15.7,52.6,59.7
W16X50,W,50.0,14.7,16.3,0,0,0,7.07,0,0,0,0.380,0.630,0,0,0,1.03,0,0,0,0,0,659,92,81,6.68,37.2,16.3,10.5,1.59,0,0,0,1.52,2270,0,27.7,30.8,0,0,16.5,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,15.7,52.3,59.4
W16X45,W,45.0,13.3,16.1,0,0,0,7.04,0,0,0,0.345,0.565,0,0,0,0.967,0,0,0,0,0,586,82.3,72.7,6.65,32.8,14.5,9.34,1.57,0,0,0,1.11,1990,0,27.3,27.2,0,0,14.7,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,15.5,52.0,59.0
W16X40,W,40.0,11.8,16.0,0,0,0,7.00,0,0,0,0.305,0.505,0,0,0,0.907,0,0,0,0,0,518,73,64.7,6.63,28.9,12.7,8.25,1.57,0,0,0,0.794,1730,0,27.1,24.0,0,0,13.1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,15.5,51.7,58.7
W16X36,W,36.0,10.6,15.9,0,0,0,6.99,0,0,0,0.295,0.430,0,0,0,0.832,0,0,0,0,0,448,64,56.5,6.51,24.5,10.8,7,1.52,0,0,0,0.545,1460,0,27.0,20.3,0,0,11.1,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,15.5,51.5,58.5
W16X31,W,31.0,9.13,15.9,0,0,0,5.53,0,0,0,0.275,0.440,0,0,0,0.842,0,0,0,0,0,375,54,47.2,6.41,12.4,7.03,4.49,1.17,0,0,0,0.461,739,0,21.4,13.0,0,0,8.94,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,15.5,47.2,52.7
W16X26,W,26.0,7.68,15.7,0,0,0,5.50,0,0,0,0.250,0.345,0,0,0,0.747,0,0,0,0,0,301,44.2,38.4,6.26,9.59,5.48,3.49,1.12,0,0,0,0.262,565,0,21.1,10.0,0,0,6.95,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,15.4,46.7,52.2
W14X730,W,730,215,22.4,0,0,0,17.9,0,0,0,3.07,4.91,0,0,0,5.51,0,0,0,0,0,14300,1660,1280,8.17,4720,816,527,4.69,0,0,0,1450,362000,0,78.3,1720,0,0,318,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,17.5,91.1,109
